date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:22:48	16047/16047	U--MC-	200	updated ('OK')	text/html	date:Fri,%2016%20Aug%202019%2008:52:47%20GMT	http://localhost/wordpress_mya/author/admin/	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/author/admin/index.html	(from http://localhost/wordpress_mya/2019/08/04/hello-world/)
15:22:48	1830/1830	U-----	200	untouched ('')	application/rss+xml	etag:%225b07b8e769c8a6a9f1870e1d84f4f3f2%22	http://localhost/wordpress_mya/category/uncategorized/feed/	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/category/uncategorized/feed/index.html	(from http://localhost/wordpress_mya/category/uncategorized/)
15:22:49	6231/6231	U-----	200	untouched ('OK')	text/css	etag:%221857-58af2c85fe600%22	http://localhost/wordpress_mya/wp-includes/css/buttons.min.css?ver=5.2.2	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-includes/css/buttons.minbb49.css	(from http://localhost/wordpress_mya/wp-login.php)
15:22:49	22219/22219	U-----	200	untouched ('OK')	text/css	etag:%2256cb-58901eeaf6d00%22	http://localhost/wordpress_mya/wp-admin/css/forms.min.css?ver=5.2.2	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-admin/css/forms.minbb49.css	(from http://localhost/wordpress_mya/wp-login.php)
15:22:49	20097/20097	U--MC-	200	updated ('OK')	text/html	date:Fri,%2016%20Aug%202019%2008:52:47%20GMT	http://localhost/wordpress_mya/2019/08/04/hello-world/?replytocom=1	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/2019/08/04/hello-world/index6809.html	(from http://localhost/wordpress_mya/2019/08/04/hello-world/)
15:22:49	2477/2477	U-----	200	untouched ('OK')	text/css	etag:%229ad-57cbbe9c0ab80%22	http://localhost/wordpress_mya/wp-admin/css/l10n.min.css?ver=5.2.2	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-admin/css/l10n.minbb49.css	(from http://localhost/wordpress_mya/wp-login.php)
15:22:49	28590/28590	U-----	200	untouched ('OK')	text/css	etag:%226fae-58901eeaf6d00%22	http://localhost/wordpress_mya/wp-admin/css/login.min.css?ver=5.2.2	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-admin/css/login.minbb49.css	(from http://localhost/wordpress_mya/wp-login.php)
15:22:50	44868/44868	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%22af44-585136eb85400%22	http://localhost/wordpress_mya/wp-includes/fonts/dashicons.eot?50db0456fde2a241f005968eede3f987	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-includes/fonts/dashicons2ce6.eot	(from http://localhost/wordpress_mya/wp-includes/css/dashicons.min.css?ver=5.2.2)
15:22:50	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2016%20Aug%202019%2008:52:49%20GMT	http://localhost/wordpress_mya/wp-admin/	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-admin/index.html	(from http://localhost/wordpress_mya/wp-login.php)
15:22:50	2780/2780	U-----	200	untouched ('OK')	text/html	date:Fri,%2016%20Aug%202019%2008:04:23%20GMT	http://localhost/wordpress_mya/wp-login.php?action=lostpassword	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-loginc2b6.html	(from http://localhost/wordpress_mya/wp-login.php)
15:22:50	1812/1812	U-----	200	untouched ('')	application/rss+xml	etag:%225b07b8e769c8a6a9f1870e1d84f4f3f2%22	http://localhost/wordpress_mya/author/admin/feed/	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/author/admin/feed/index.html	(from http://localhost/wordpress_mya/author/admin/)
15:22:50	44696/44696	U-----	200	untouched ('')	font/ttf	etag:%22ae98-585136eb85400%22	http://localhost/wordpress_mya/wp-includes/fonts/dashicons.ttf?50db0456fde2a241f005968eede3f987	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-includes/fonts/dashicons2ce6.ttf	(from http://localhost/wordpress_mya/wp-includes/css/dashicons.min.css?ver=5.2.2)
15:22:50	3113/3113	U-----	200	untouched ('')	image/png	etag:%22c29-4f23fac466a80%22	http://localhost/wordpress_mya/wp-admin/images/w-logo-blue.png?ver=20131202	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-admin/images/w-logo-blue7a53.png	(from http://localhost/wordpress_mya/wp-admin/css/login.min.css?ver=5.2.2)
15:22:50	1373/1373	U-----	200	untouched ('')	image/gif	etag:%2255d-582b40d467a00%22	http://localhost/wordpress_mya/wp-admin/images/loading.gif	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-admin/images/loading.gif	(from http://localhost/wordpress_mya/wp-admin/css/forms.min.css?ver=5.2.2)
15:22:50	1521/1521	U-----	200	untouched ('OK')	image/svg+xml	etag:%225f1-512fb4d635500%22	http://localhost/wordpress_mya/wp-admin/images/wordpress-logo.svg?ver=20131107	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-admin/images/wordpress-logo7d6b.svg	(from http://localhost/wordpress_mya/wp-admin/css/login.min.css?ver=5.2.2)
15:22:51	3164/3164	U-----	200	untouched ('OK')	text/html	date:Fri,%2016%20Aug%202019%2008:04:25%20GMT	http://localhost/wordpress_mya/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fwp-admin%2F%26reauth=1	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-login7c31.html	(from http://localhost/wordpress_mya/wp-admin/)
15:22:51	14872/14872	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2016%20Aug%202019%2008:52:51%20GMT	http://localhost/wordpress_mya/wp-admin/&reauth=1	C:/My%20Web%20Sites/ncs_mya/localhost/wordpress_mya/wp-admin/&reauth=1.html	(from http://localhost/wordpress_mya/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress_mya%2Fwp-admin%2F%26reauth=1)
